Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
288-66-2142,Cairo,Yangon,Member,Female,Health and beauty,98.95,2.0,9.895,211.7589,01/22/2019,09:12,Cash,197.9,4.761904762,9.895,4.8
337-34-4962,Alex,Yangon,Member,Male,Home and lifestyle,35.19,1.0,1.7595,36.9495,02/03/2019,22:14,Ewallet,35.19,4.761904762,1.7595,8.7
102-61-6632,Cairo,Yangon,Member,Female,Sports and travel,58.39,7.0,20.4365,429.1665,01/07/2019,01:50,Credit card,408.73,4.761904762,20.4365,5.9
982-43-5158,Cairo,Naypyitaw,Normal,Female,Food and beverages,53.1,6.0,15.93,334.53,02/02/2019,05:23,Credit card,318.6,4.761904762,15.93,5.5
418-28-9673,Alex,Mandalay,Member,Female,Sports and travel,78.41,5.0,19.6025,411.6525,03/12/2019,16:40,Credit card,392.05,4.761904762,19.6025,9.8
657-60-1449,Cairo,Yangon,Member,Male,Fashion accessories,63.11,3.0,9.4665,198.7965,02/11/2019,17:25,Credit card,189.33,4.761904762,9.4665,5.0
313-85-3158,Cairo,Mandalay,Normal,Male,Food and beverages,54.74,2.0,5.474,114.954,01/15/2019,15:58,Ewallet,109.48,4.761904762,5.474,5.5
691-60-6074,Giza,Yangon,Normal,Male,Health and beauty,27.52,3.0,,40.8207,02/09/2019,10:43,Cash,82.56,4.761904762,4.128,7.3
253-12-3410,Cairo,Yangon,Member,Male,Fashion accessories,89.87,6.0,26.961,566.181,03/31/2019,02:03,Credit card,539.22,4.761904762,26.961,5.8
515-63-3156,Giza,Mandalay,Member,Male,Home and lifestyle,25.4,10.0,12.7,266.7,03/10/2019,10:18,Ewallet,254.0,4.761904762,12.7,6.7
655-34-4304,Alex,Naypyitaw,Normal,Female,Health and beauty,91.19,9.0,41.0355,861.7455,02/12/2019,14:38,Cash,820.71,4.761904762,41.0355,5.3
334-27-7575,Giza,Yangon,Normal,Female,Food and beverages,,10.0,36.665,769.965,03/03/2019,21:08,Cash,733.3,4.761904762,36.665,7.8
732-26-6740,Alex,Naypyitaw,Member,Male,Electronic accessories,86.35,3.0,12.9525,278.5127,02/04/2019,18:41,Cash,259.05,4.761904762,12.9525,7.3
872-71-6578,Cairo,Yangon,Member,Female,Food and beverages,96.82,6.0,29.046,609.966,01/11/2019,09:38,Cash,580.92,4.761904762,29.046,9.5
119-69-6476,Giza,Mandalay,Member,Female,Health and beauty,36.91,8.0,14.764,310.044,03/11/2019,07:44,Cash,295.28,4.761904762,14.764,9.0
282-48-8697,Cairo,Mandalay,Member,Female,Fashion accessories,81.05,8.0,32.42,680.82,02/08/2019,19:57,Credit card,648.4,4.761904762,32.42,5.0
631-73-3699,Cairo,Mandalay,Normal,Female,Electronic accessories,40.38,7.0,14.133,296.793,01/21/2019,19:58,Ewallet,282.66,4.761904762,14.133,8.5
105-49-8286,Giza,Mandalay,Member,Male,Electronic accessories,26.87,8.0,10.748,225.708,02/11/2019,12:00,Credit card,214.96,4.761904762,10.748,7.3
529-99-6805,Giza,Yangon,Normal,Female,Health and beauty,35.92,3.0,5.388,89.3179,01/05/2019,07:26,Ewallet,107.76,4.761904762,5.388,6.4
336-16-2384,Cairo,Mandalay,Member,Male,Fashion accessories,39.89,8.0,15.956,335.076,01/09/2019,08:31,Credit card,319.12,4.761904762,15.956,5.5
531-83-1208,Alex,Naypyitaw,Member,Female,Health and beauty,92.66,4.0,18.532,389.172,01/21/2019,18:34,Ewallet,370.64,4.761904762,18.532,5.3
348-92-6292,Cairo,Mandalay,Normal,Female,Sports and travel,81.75,2.0,8.175,171.675,01/21/2019,23:19,Credit card,163.5,4.761904762,8.175,9.9
846-40-7597,Giza,Yangon,Member,Male,Health and beauty,64.46,1.0,3.223,67.683,03/24/2019,09:19,Cash,64.46,4.761904762,3.223,7.4
562-74-9009,Alex,Naypyitaw,Normal,Female,Home and lifestyle,69.28,1.0,3.464,72.744,04/01/2019,23:03,Ewallet,69.28,4.761904762,3.464,8.3
543-66-6958,Giza,Naypyitaw,Member,Male,Home and lifestyle,,10.0,48.02,1008.42,01/24/2019,22:22,Cash,960.4,4.761904762,48.02,6.4
625-70-4644,Giza,Mandalay,Member,Male,Food and beverages,18.87,4.0,3.774,79.254,01/27/2019,01:11,Cash,75.48,4.761904762,3.774,5.5
533-49-2662,Alex,Yangon,Normal,Female,Home and lifestyle,11.95,10.0,5.975,125.475,02/11/2019,02:25,Cash,119.5,4.761904762,5.975,7.2
228-41-3163,Giza,Yangon,Member,Female,Fashion accessories,18.08,6.0,5.424,113.904,03/31/2019,01:17,Cash,108.48,4.761904762,5.424,5.9
255-92-5901,Giza,Mandalay,Normal,Male,Electronic accessories,63.44,3.0,9.516,199.836,03/04/2019,16:04,Ewallet,190.32,4.761904762,9.516,6.2
193-41-6656,Alex,Mandalay,Member,Female,Food and beverages,96.49,2.0,9.649,202.629,03/05/2019,03:57,Credit card,192.98,4.761904762,9.649,7.7
542-39-3845,Cairo,Naypyitaw,Member,Female,Sports and travel,32.14,7.0,11.249,236.229,02/16/2019,22:27,Cash,224.98,4.761904762,11.249,4.7
423-26-1151,Alex,Mandalay,Normal,Male,Home and lifestyle,13.74,3.0,2.061,43.281,03/18/2019,14:29,Cash,41.22,4.761904762,2.061,4.3
413-34-4535,Cairo,Mandalay,Member,Male,Fashion accessories,78.89,1.0,3.9445,82.8345,01/28/2019,19:09,Credit card,78.89,4.761904762,3.9445,4.7
951-75-9592,Cairo,Naypyitaw,Member,Male,Electronic accessories,35.29,7.0,12.3515,259.3815,04/01/2019,17:46,Credit card,247.03,4.761904762,12.3515,7.9
190-77-6787,Giza,Naypyitaw,Member,Female,Fashion accessories,13.17,10.0,6.585,138.285,03/09/2019,01:00,Credit card,131.7,4.761904762,6.585,6.3
259-72-3565,Alex,Naypyitaw,Member,Female,Sports and travel,23.89,4.0,4.778,100.338,01/04/2019,17:14,Cash,95.56,4.761904762,4.778,6.7
887-61-8265,Cairo,Naypyitaw,Normal,Male,Fashion accessories,32.98,5.0,8.245,173.145,01/05/2019,13:24,Ewallet,164.9,4.761904762,8.245,7.6
627-63-8363,Giza,Yangon,Normal,Female,Electronic accessories,,5.0,4.39,92.19,02/08/2019,07:59,Cash,87.8,4.761904762,4.39,6.1
615-16-8190,Alex,Naypyitaw,Member,Male,Fashion accessories,12.91,6.0,3.873,81.333,04/01/2019,15:30,Cash,77.46,4.761904762,3.873,7.2
118-96-4277,Alex,Mandalay,Normal,Female,Electronic accessories,63.27,3.0,9.4905,199.3005,01/19/2019,08:42,Cash,189.81,4.761904762,9.4905,9.0
241-57-5752,Giza,Mandalay,Member,Male,Home and lifestyle,36.62,1.0,1.831,38.451,03/14/2019,15:25,Ewallet,36.62,4.761904762,1.831,7.0
569-40-9526,Cairo,Mandalay,Member,Female,Sports and travel,18.77,4.0,3.754,78.834,01/04/2019,00:37,Cash,75.08,4.761904762,3.754,4.1
398-38-6126,Alex,Naypyitaw,Normal,Male,Electronic accessories,54.25,5.0,13.5625,284.8125,02/19/2019,04:32,Ewallet,271.25,4.761904762,13.5625,4.6
608-98-4189,Giza,Yangon,Normal,Male,Health and beauty,40.31,8.0,16.124,338.604,02/06/2019,01:23,Credit card,322.48,4.761904762,16.124,8.7
861-69-8399,Alex,Yangon,Normal,Male,Fashion accessories,43.21,10.0,21.605,453.705,03/06/2019,00:21,Cash,432.1,4.761904762,21.605,8.4
522-61-8067,Alex,Naypyitaw,Member,Male,Health and beauty,62.12,8.0,24.848,527.4954,02/23/2019,02:20,Cash,496.96,4.761904762,24.848,7.2
585-60-6291,Cairo,Mandalay,Normal,Female,Health and beauty,11.33,3.0,1.6995,35.6895,01/10/2019,07:55,Credit card,33.99,4.761904762,1.6995,8.8
340-69-2258,Giza,Mandalay,Member,Male,Electronic accessories,,2.0,8.538,179.298,02/03/2019,03:38,Cash,170.76,4.761904762,8.538,9.5
785-83-7697,Alex,Mandalay,Member,Male,Home and lifestyle,50.88,2.0,5.088,106.848,03/20/2019,04:46,Credit card,101.76,4.761904762,5.088,9.2
967-58-3343,Giza,Naypyitaw,Normal,Female,Food and beverages,59.7,4.0,11.94,276.3018,01/15/2019,17:40,Cash,238.8,4.761904762,11.94,5.7
419-11-6600,Alex,Naypyitaw,Member,Male,Home and lifestyle,67.26,8.0,26.904,564.984,03/15/2019,23:17,Cash,538.08,4.761904762,26.904,9.2
926-59-8425,Alex,Mandalay,Normal,Male,Electronic accessories,11.96,2.0,1.196,25.116,01/20/2019,14:20,Ewallet,23.92,4.761904762,1.196,5.6
559-58-9372,Cairo,Naypyitaw,Member,Male,Health and beauty,11.91,2.0,1.191,12.4634,01/20/2019,12:13,Ewallet,23.82,4.761904762,1.191,5.9
352-87-2745,Cairo,Yangon,Normal,Female,Electronic accessories,26.72,7.0,,196.392,02/27/2019,11:14,Cash,187.04,4.761904762,9.352,9.8
819-92-1745,Giza,Mandalay,Normal,Male,Electronic accessories,71.69,1.0,3.5845,75.2745,01/22/2019,10:14,Credit card,71.69,4.761904762,3.5845,4.5
138-59-5728,Alex,Yangon,Normal,Female,Home and lifestyle,95.55,7.0,33.4425,702.2925,03/17/2019,08:32,Credit card,668.85,4.761904762,33.4425,6.8
629-18-8656,Alex,Naypyitaw,Member,Female,Electronic accessories,12.28,1.0,0.614,12.894,01/29/2019,20:30,Credit card,12.28,4.761904762,0.614,9.5
687-49-4232,Alex,Yangon,Normal,Male,Electronic accessories,93.84,2.0,9.384,197.064,01/04/2019,05:59,Cash,187.68,4.761904762,9.384,6.7
374-46-5812,Alex,Mandalay,Normal,Female,Sports and travel,35.14,4.0,7.028,147.588,02/13/2019,11:10,Cash,140.56,4.761904762,7.028,5.4
681-23-8865,Cairo,Yangon,Member,Male,Home and lifestyle,31.94,1.0,1.597,33.537,03/22/2019,12:22,Cash,31.94,4.761904762,1.597,9.3
836-59-2829,Cairo,Naypyitaw,Normal,Female,Health and beauty,19.34,8.0,7.736,162.456,03/05/2019,22:46,Cash,154.72,4.761904762,7.736,5.3
300-81-6717,Cairo,Mandalay,Normal,Male,Food and beverages,23.81,8.0,9.524,200.004,01/31/2019,08:36,Cash,190.48,4.761904762,9.524,8.0
910-25-8890,Cairo,Mandalay,Normal,Male,Sports and travel,10.53,6.0,3.159,66.339,01/16/2019,12:08,Credit card,63.18,4.761904762,3.159,7.4
125-60-4079,Giza,Mandalay,Normal,Female,Sports and travel,28.78,,14.39,302.19,02/11/2019,11:31,Cash,287.8,4.761904762,14.39,7.2
967-39-4888,Giza,Naypyitaw,Member,Female,Fashion accessories,85.59,2.0,8.559,179.739,01/17/2019,19:53,Ewallet,171.18,4.761904762,8.559,8.3
156-52-1390,Cairo,Yangon,Normal,Male,Electronic accessories,14.31,2.0,1.431,61.8486,02/23/2019,02:54,Ewallet,28.62,4.761904762,1.431,8.7
570-34-5225,Giza,Naypyitaw,Member,Male,Electronic accessories,86.99,1.0,4.3495,91.3395,03/27/2019,12:53,Ewallet,86.99,4.761904762,4.3495,4.3
739-16-7633,Giza,Yangon,Member,Male,Electronic accessories,15.52,5.0,3.88,81.48,02/22/2019,11:20,Ewallet,77.6,4.761904762,3.88,7.2
529-18-3269,Alex,Yangon,Member,Male,Electronic accessories,46.96,2.0,4.696,98.616,03/22/2019,22:14,Cash,93.92,4.761904762,4.696,7.2
189-81-5206,Alex,Yangon,Member,Female,Home and lifestyle,96.96,,14.544,305.424,02/07/2019,21:34,Credit card,290.88,4.761904762,14.544,6.5
250-38-2109,Cairo,Naypyitaw,Member,Male,Home and lifestyle,22.59,9.0,10.1655,213.4755,03/19/2019,07:29,Ewallet,203.31,4.761904762,10.1655,4.9
366-87-6257,Alex,Yangon,Normal,Male,Food and beverages,47.3,5.0,11.825,248.325,02/24/2019,22:46,Ewallet,236.5,4.761904762,11.825,5.5
545-74-2850,Alex,Yangon,Normal,Male,Health and beauty,14.17,,3.5425,74.3925,02/10/2019,22:22,Ewallet,70.85,4.761904762,3.5425,4.1
791-94-1914,Cairo,Mandalay,Member,Female,Food and beverages,53.1,10.0,26.55,580.5235,01/31/2019,14:10,Cash,531.0,4.761904762,26.55,4.3
522-32-7501,Giza,Naypyitaw,Member,Male,Health and beauty,27.12,,12.204,256.284,03/14/2019,15:29,Cash,244.08,4.761904762,12.204,5.8
838-68-4204,Cairo,Mandalay,Normal,Female,Home and lifestyle,16.07,3.0,2.4105,50.6205,02/20/2019,14:00,Cash,48.21,4.761904762,2.4105,5.5
827-77-7974,Alex,Mandalay,Normal,Female,Sports and travel,19.37,3.0,2.9055,61.0155,03/11/2019,01:23,Credit card,58.11,4.761904762,2.9055,6.2
355-14-9325,Cairo,Yangon,Member,Female,Fashion accessories,60.28,9.0,27.126,608.4436,03/08/2019,16:12,Cash,542.52,4.761904762,27.126,6.8
275-91-8231,Alex,Naypyitaw,Normal,Female,Home and lifestyle,59.03,,8.8545,185.9445,01/18/2019,17:30,Credit card,177.09,4.761904762,8.8545,5.1
949-96-2136,Giza,Naypyitaw,Member,Female,Food and beverages,72.84,4.0,14.568,305.928,03/29/2019,22:01,Cash,291.36,4.761904762,14.568,7.8
472-20-1530,Cairo,Yangon,Normal,Female,Fashion accessories,21.6,7.0,7.56,153.9397,02/11/2019,01:09,Ewallet,151.2,4.761904762,7.56,9.3
769-77-4783,Alex,Naypyitaw,Member,Female,Fashion accessories,22.81,5.0,5.7025,119.7525,01/19/2019,17:01,Ewallet,114.05,4.761904762,5.7025,5.2
214-63-7494,Alex,Yangon,Normal,Female,Food and beverages,44.7,,20.115,409.7966,01/09/2019,00:24,Cash,402.3,4.761904762,20.115,6.8
546-60-5323,Cairo,Mandalay,Member,Male,Fashion accessories,59.19,,14.7975,310.7475,02/08/2019,04:37,Credit card,295.95,4.761904762,14.7975,8.7
950-98-3784,Cairo,Yangon,Member,Female,Electronic accessories,,1.0,1.0355,21.7455,02/23/2019,03:46,Ewallet,20.71,4.761904762,1.0355,5.9
891-34-3001,Giza,Yangon,Normal,Female,Health and beauty,72.83,3.0,10.9245,229.4145,02/28/2019,20:28,Ewallet,218.49,4.761904762,10.9245,4.8
411-40-6731,Giza,Naypyitaw,Member,Female,Sports and travel,99.56,3.0,14.934,274.2647,02/12/2019,05:52,Credit card,298.68,4.761904762,14.934,9.6
427-74-8133,Alex,Mandalay,Normal,Male,Sports and travel,13.63,2.0,1.363,69.4706,03/10/2019,16:00,Ewallet,27.26,4.761904762,1.363,9.9
877-85-8715,Alex,Naypyitaw,Normal,Male,Home and lifestyle,84.41,3.0,12.6615,265.8915,02/07/2019,21:46,Credit card,253.23,4.761904762,12.6615,5.1
710-33-1740,Giza,Naypyitaw,Normal,Female,Sports and travel,38.91,8.0,15.564,326.844,03/12/2019,07:01,Ewallet,311.28,4.761904762,15.564,7.6
412-52-8663,Giza,Yangon,Normal,Female,Home and lifestyle,79.03,2.0,7.903,165.963,03/15/2019,14:58,Cash,158.06,4.761904762,7.903,4.5
917-23-6711,Cairo,Yangon,Member,Male,Health and beauty,28.13,,12.6585,265.8285,01/10/2019,04:42,Ewallet,253.17,4.761904762,12.6585,7.6
750-83-9457,Cairo,Naypyitaw,Member,Male,Fashion accessories,98.96,8.0,39.584,831.264,03/23/2019,15:36,Ewallet,791.68,4.761904762,39.584,5.7
229-69-2722,Cairo,Mandalay,Normal,Male,Health and beauty,29.01,8.0,11.604,230.2335,03/13/2019,19:32,Credit card,232.08,4.761904762,11.604,8.5
624-93-2718,Cairo,Mandalay,Member,Female,Sports and travel,72.7,,,76.335,03/20/2019,18:39,Ewallet,72.7,4.761904762,3.635,8.3
769-48-5533,Giza,Mandalay,Normal,Female,Home and lifestyle,19.93,1.0,0.9965,34.9515,02/06/2019,20:14,Credit card,19.93,4.761904762,0.9965,6.7
887-67-6810,Cairo,Yangon,Normal,Male,Fashion accessories,33.32,6.0,9.996,209.916,04/01/2019,18:47,Cash,199.92,4.761904762,9.996,7.5
573-87-8031,Giza,Naypyitaw,Normal,Female,Food and beverages,78.07,8.0,31.228,655.788,01/28/2019,09:43,Cash,624.56,4.761904762,31.228,6.0
600-98-4449,Alex,Mandalay,Member,Female,Sports and travel,96.16,2.0,9.616,214.5778,03/10/2019,06:24,Ewallet,192.32,4.761904762,9.616,9.3
260-29-4125,Alex,Naypyitaw,Normal,Female,Electronic accessories,31.27,4.0,6.254,131.334,01/24/2019,07:05,Cash,125.08,4.761904762,6.254,6.5
941-97-7432,Giza,Yangon,Member,Female,Health and beauty,38.22,6.0,11.466,240.786,01/17/2019,07:17,Credit card,229.32,4.761904762,11.466,8.9
598-19-5784,Giza,Naypyitaw,Normal,Male,Food and beverages,31.87,6.0,9.561,200.781,01/06/2019,13:07,Credit card,191.22,4.761904762,9.561,5.9
357-19-4187,Giza,Mandalay,Normal,Female,Food and beverages,34.67,8.0,13.868,291.228,01/12/2019,20:09,Credit card,277.36,4.761904762,13.868,8.8
793-11-7856,Giza,Yangon,Normal,Female,Electronic accessories,91.55,3.0,13.7325,288.3825,02/19/2019,09:18,Credit card,274.65,4.761904762,13.7325,9.2
150-55-6999,Cairo,Yangon,Member,Male,Electronic accessories,10.88,7.0,3.808,79.968,03/16/2019,03:00,Credit card,76.16,4.761904762,3.808,5.7
598-78-6105,Alex,Yangon,Member,Female,Sports and travel,87.2,4.0,17.44,368.1949,02/01/2019,12:36,Credit card,348.8,4.761904762,17.44,7.5
838-94-3328,Giza,Naypyitaw,Member,Male,Fashion accessories,26.54,1.0,,55.1929,03/24/2019,14:01,Ewallet,26.54,4.761904762,1.327,7.4
168-53-2766,Alex,Yangon,Member,Male,Food and beverages,,5.0,21.5875,453.3375,01/24/2019,23:04,Ewallet,431.75,4.761904762,21.5875,5.9
764-34-4893,Cairo,Yangon,Member,Male,Food and beverages,,10.0,,941.6286,01/08/2019,17:08,Cash,927.9,4.761904762,46.395,4.9
623-39-8590,Giza,Naypyitaw,Normal,Male,Sports and travel,80.15,6.0,24.045,504.945,03/12/2019,04:03,Credit card,480.9,4.761904762,24.045,5.7
298-29-3601,Cairo,Naypyitaw,Member,Male,Health and beauty,47.92,10.0,23.96,503.16,01/18/2019,23:56,Credit card,479.2,4.761904762,23.96,7.3
602-62-1215,Cairo,Mandalay,Member,Female,Home and lifestyle,49.6,5.0,12.4,260.4,02/02/2019,15:31,Ewallet,248.0,4.761904762,12.4,9.5
649-43-1230,Giza,Yangon,Normal,Female,Home and lifestyle,53.07,8.0,21.228,445.788,02/28/2019,04:34,Credit card,424.56,4.761904762,21.228,8.7
258-61-9559,Alex,Naypyitaw,Member,Male,Sports and travel,71.83,2.0,7.183,120.4305,03/24/2019,16:27,Cash,143.66,4.761904762,7.183,8.2
442-59-7517,Cairo,Naypyitaw,Member,Male,Electronic accessories,72.1,7.0,25.235,529.935,03/01/2019,18:33,Cash,504.7,4.761904762,25.235,6.3
226-32-5300,Alex,Naypyitaw,Normal,Male,Home and lifestyle,70.5,,17.625,381.8055,03/13/2019,00:33,Credit card,352.5,4.761904762,17.625,4.5
102-99-2941,Giza,Yangon,Normal,Female,Electronic accessories,43.03,1.0,2.1515,45.1815,01/29/2019,07:27,Ewallet,43.03,4.761904762,2.1515,6.9
692-57-8252,Cairo,Mandalay,Normal,Male,Fashion accessories,92.08,7.0,32.228,676.788,01/01/2019,01:43,Credit card,644.56,4.761904762,32.228,4.5
152-23-9132,Cairo,Naypyitaw,Normal,Male,Fashion accessories,25.89,6.0,7.767,163.107,01/30/2019,22:43,Ewallet,155.34,4.761904762,7.767,4.3
279-14-2341,Alex,Naypyitaw,Member,Female,Home and lifestyle,91.4,10.0,45.7,959.7,01/30/2019,19:27,Credit card,914.0,4.761904762,45.7,6.8
709-67-6066,Giza,Yangon,Normal,Male,Sports and travel,69.68,10.0,34.84,710.0613,01/28/2019,14:18,Cash,696.8,4.761904762,34.84,8.6
912-97-7002,Alex,Yangon,Member,Female,Food and beverages,79.06,8.0,31.624,664.104,02/18/2019,17:07,Ewallet,632.48,4.761904762,31.624,8.7
792-58-1078,Cairo,Mandalay,Normal,Female,Electronic accessories,82.75,8.0,33.1,695.1,03/07/2019,02:17,Credit card,662.0,4.761904762,33.1,5.8
702-88-1571,Cairo,Yangon,Member,Female,Food and beverages,46.07,5.0,11.5175,253.5878,01/27/2019,05:16,Credit card,230.35,4.761904762,11.5175,8.4
883-41-6199,Alex,Mandalay,Member,Male,Electronic accessories,18.15,1.0,0.9075,19.0575,03/28/2019,13:57,Ewallet,18.15,4.761904762,0.9075,9.5
724-80-6267,Cairo,Yangon,Member,Male,Health and beauty,42.13,10.0,21.065,442.365,03/25/2019,08:44,Ewallet,421.3,4.761904762,21.065,6.5
108-15-3559,Alex,Naypyitaw,Normal,Female,Health and beauty,41.15,8.0,16.46,345.66,03/15/2019,16:55,Credit card,329.2,4.761904762,16.46,8.0
910-80-2670,Cairo,Naypyitaw,Member,Male,Home and lifestyle,52.34,5.0,13.085,274.785,02/28/2019,03:30,Ewallet,261.7,4.761904762,13.085,7.7
660-42-8773,Alex,Yangon,Normal,Female,Electronic accessories,,8.0,20.488,430.248,02/24/2019,14:55,Credit card,409.76,4.761904762,20.488,6.0
734-74-9494,Cairo,Naypyitaw,Normal,Female,Sports and travel,39.76,5.0,9.94,186.5035,03/20/2019,04:46,Ewallet,198.8,4.761904762,9.94,6.0
808-37-7814,Alex,Naypyitaw,Normal,Female,Health and beauty,72.58,6.0,21.774,457.254,03/19/2019,00:07,Cash,435.48,4.761904762,21.774,8.0
960-45-9650,Giza,Mandalay,Normal,Male,Sports and travel,74.69,6.0,22.407,470.547,04/01/2019,04:44,Cash,448.14,4.761904762,22.407,6.4
988-17-8624,Alex,Naypyitaw,Normal,Female,Food and beverages,32.71,1.0,1.6355,34.3455,02/08/2019,07:15,Cash,32.71,4.761904762,1.6355,9.2
318-66-3887,Cairo,Naypyitaw,Normal,Male,Food and beverages,47.25,3.0,7.0875,148.8375,01/14/2019,04:40,Cash,141.75,4.761904762,7.0875,5.7
314-79-1234,Giza,Naypyitaw,Member,Female,Food and beverages,78.25,1.0,3.9125,82.1625,02/12/2019,16:25,Credit card,78.25,4.761904762,3.9125,9.4
337-55-8094,Giza,Naypyitaw,Normal,Male,Food and beverages,93.71,3.0,14.0565,262.3221,04/01/2019,17:24,Credit card,281.13,4.761904762,14.0565,7.8
698-15-6178,Cairo,Mandalay,Normal,Female,Health and beauty,58.32,3.0,8.748,149.1195,03/27/2019,07:53,Ewallet,174.96,4.761904762,8.748,10.0
271-88-9853,Cairo,Mandalay,Member,Male,Health and beauty,77.12,1.0,3.856,80.976,03/03/2019,17:24,Cash,77.12,4.761904762,3.856,5.2
537-79-6536,Alex,Mandalay,Member,Female,Fashion accessories,44.08,1.0,2.204,46.284,02/04/2019,14:05,Ewallet,44.08,4.761904762,2.204,8.3
107-62-3981,Cairo,Naypyitaw,Member,Male,Home and lifestyle,67.4,6.0,20.22,424.62,02/24/2019,05:12,Ewallet,404.4,4.761904762,20.22,8.9
232-67-9187,Cairo,Naypyitaw,Member,Male,Home and lifestyle,39.75,6.0,11.925,246.6532,03/27/2019,04:10,Ewallet,238.5,4.761904762,11.925,7.2
452-67-1371,Giza,Naypyitaw,Member,Female,Electronic accessories,78.7,3.0,11.805,247.905,01/29/2019,18:50,Credit card,236.1,4.761904762,11.805,6.0
569-93-1633,Giza,Yangon,Member,Female,Sports and travel,97.4,9.0,43.83,920.43,03/24/2019,14:14,Ewallet,876.6,4.761904762,43.83,9.1
500-53-7227,Cairo,Yangon,Normal,Female,Food and beverages,70.41,5.0,17.6025,369.6525,01/10/2019,22:10,Credit card,352.05,4.761904762,17.6025,8.5
657-87-6411,Giza,Naypyitaw,Normal,Female,Electronic accessories,10.95,7.0,3.8325,80.4825,02/05/2019,05:26,Credit card,76.65,4.761904762,3.8325,9.3
132-72-7759,Alex,Naypyitaw,Normal,Male,Electronic accessories,17.66,1.0,,40.6771,01/12/2019,12:09,Ewallet,17.66,4.761904762,0.883,5.4
329-41-6830,Giza,Naypyitaw,Member,Female,Food and beverages,79.76,2.0,7.976,167.496,01/26/2019,10:25,Credit card,159.52,4.761904762,7.976,4.2
121-26-8370,Giza,Yangon,Normal,Male,Home and lifestyle,93.34,6.0,28.002,588.042,02/15/2019,15:21,Ewallet,560.04,4.761904762,28.002,7.6
451-88-7076,Giza,Yangon,Normal,Female,Fashion accessories,31.6,7.0,11.06,232.26,02/06/2019,02:35,Cash,221.2,4.761904762,11.06,4.8
739-54-3628,Cairo,Mandalay,Member,Female,Health and beauty,82.81,1.0,4.1405,86.9505,01/10/2019,12:41,Credit card,82.81,4.761904762,4.1405,9.7
198-18-4030,Alex,Mandalay,Normal,Female,Home and lifestyle,73.95,6.0,22.185,478.9525,02/03/2019,14:12,Cash,443.7,4.761904762,22.185,4.9
625-80-3318,Giza,Yangon,Member,Female,Fashion accessories,87.24,3.0,13.086,274.806,03/31/2019,05:37,Cash,261.72,4.761904762,13.086,8.3
891-65-4826,Giza,Naypyitaw,Member,Female,Electronic accessories,25.84,2.0,2.584,54.264,02/10/2019,18:36,Cash,51.68,4.761904762,2.584,8.9
824-13-5625,Giza,Naypyitaw,Normal,Male,Health and beauty,82.04,4.0,16.408,344.568,01/15/2019,06:51,Credit card,328.16,4.761904762,16.408,9.4
858-39-5292,Cairo,Naypyitaw,Normal,Female,Electronic accessories,28.19,10.0,14.095,295.995,01/24/2019,15:15,Credit card,281.9,4.761904762,14.095,8.6
939-26-2900,Alex,Yangon,Member,Male,Food and beverages,17.77,4.0,3.554,74.634,01/21/2019,19:33,Ewallet,71.08,4.761904762,3.554,7.0
151-81-9929,Cairo,Naypyitaw,Member,Female,Fashion accessories,47.1,6.0,14.13,296.73,01/20/2019,02:42,Cash,282.6,4.761904762,14.13,4.9
296-51-7431,Cairo,Naypyitaw,Member,Male,Sports and travel,96.32,4.0,19.264,404.544,03/31/2019,02:58,Credit card,385.28,4.761904762,19.264,8.6
187-11-4566,Cairo,Naypyitaw,Member,Male,Food and beverages,81.39,8.0,32.556,683.676,01/03/2019,07:17,Credit card,651.12,4.761904762,32.556,5.7
706-57-8042,Alex,Mandalay,Member,Female,Food and beverages,52.73,7.0,18.4555,387.5655,03/25/2019,14:09,Cash,369.11,4.761904762,18.4555,6.1
