Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Total_Amount,calculated_sales,error,is_incorrect
309-64-2356,Alex,Yangon,Member,Female,Electronic accessories,82.03,7.0,28.710500000000003,602.9205,01/13/2019,20:53,Ewallet,574.21,4.761904762,28.7105,9.0,574.21,602.9205000000001,1.1368683772161603e-13,False
381-96-9242,Giza,Naypyitaw,Normal,Male,Health and beauty,53.88,6.0,16.164,339.444,01/13/2019,14:21,Ewallet,323.28,4.761904762,16.164,9.4,323.28000000000003,339.444,0.0,False
877-33-3424,Alex,Naypyitaw,Member,Male,Fashion accessories,54.77,5.0,13.692500000000003,287.5425,01/13/2019,02:08,Ewallet,273.85,4.761904762,13.6925,7.6,273.85,287.5425,0.0,False
173-79-8702,Alex,Yangon,Normal,Female,Electronic accessories,20.98,4.0,4.196000000000001,88.116,01/13/2019,16:42,Cash,83.92,4.761904762,4.196,6.3,83.92,88.116,0.0,False
869-55-2354,Alex,Naypyitaw,Normal,Male,Fashion accessories,91.39,4.0,18.278000000000002,409.2201,01/13/2019,15:26,Credit card,365.56,4.761904762,18.278,9.7,365.56,383.838,25.38209999999998,True
210-12-7354,Cairo,Naypyitaw,Member,Male,Fashion accessories,87.4,9.0,39.330000000000005,825.93,01/13/2019,06:43,Credit card,786.6,4.761904762,39.33,7.7,786.6,825.9300000000001,1.1368683772161603e-13,False
391-37-6828,Alex,Yangon,Member,Male,Food and beverages,12.18,7.0,4.263,89.523,01/13/2019,15:41,Ewallet,85.26,4.761904762,4.263,4.9,85.25999999999999,89.523,0.0,False
657-96-3402,Giza,Naypyitaw,Normal,Male,Food and beverages,44.42,7.0,15.547,326.487,01/13/2019,21:53,Ewallet,310.94,4.761904762,15.547,6.1,310.94,326.487,0.0,False
617-82-6414,Giza,Mandalay,Normal,Male,Food and beverages,98.8,6.0,29.64,622.44,01/13/2019,13:00,Cash,592.8,4.761904762,29.64,9.9,592.8,622.4399999999999,1.1368683772161603e-13,False
403-98-7859,Giza,Yangon,Member,Male,Sports and travel,66.25,3.0,9.9375,208.6875,01/13/2019,10:11,Ewallet,198.75,4.761904762,9.9375,4.5,198.75,208.6875,0.0,False
700-71-1577,Giza,Yangon,Normal,Female,Health and beauty,72.57,3.0,10.8855,228.5955,01/13/2019,18:00,Credit card,217.71,4.761904762,10.8855,7.1,217.70999999999998,228.5955,0.0,False
283-42-7586,Alex,Yangon,Member,Female,Home and lifestyle,70.08,10.0,35.04,735.84,01/13/2019,20:21,Cash,700.8,4.761904762,35.04,7.4,700.8,735.8399999999999,1.1368683772161603e-13,False
985-84-9964,Alex,Mandalay,Member,Male,Health and beauty,16.71,5.0,4.177500000000001,63.4046,01/13/2019,17:54,Ewallet,83.55,4.761904762,4.1775,5.6,83.55000000000001,87.7275,24.322900000000004,True
735-61-3049,Cairo,Naypyitaw,Member,Female,Sports and travel,58.06,1.0,2.9030000000000005,60.963,01/13/2019,16:27,Ewallet,58.06,4.761904762,2.903,4.5,58.06,60.963,0.0,False
103-41-1075,Giza,Yangon,Member,Male,Sports and travel,92.67,2.0,9.267000000000001,201.7657,01/13/2019,13:32,Credit card,185.34,4.761904762,9.267,5.1,185.34,194.607,7.15870000000001,True
334-84-1571,Cairo,Naypyitaw,Member,Male,Home and lifestyle,68.09,6.0,20.427000000000003,428.967,01/13/2019,04:16,Credit card,408.54,4.761904762,20.427,4.9,408.54,428.96700000000004,5.684341886080802e-14,False
608-43-2973,Cairo,Naypyitaw,Member,Female,Electronic accessories,40.59,4.0,8.118,171.4241,01/13/2019,15:36,Credit card,162.36,4.761904762,8.118,9.5,162.36,170.478,0.9461000000000013,True
711-74-1903,Alex,Naypyitaw,Member,Female,Electronic accessories,30.04,8.0,12.016,252.336,01/13/2019,02:22,Credit card,240.32,4.761904762,12.016,5.4,240.32,252.33599999999998,2.842170943040401e-14,False
710-40-3675,Cairo,Naypyitaw,Normal,Female,Home and lifestyle,39.47,10.0,19.735,414.435,01/13/2019,19:09,Credit card,394.7,4.761904762,19.735,9.7,394.7,414.435,0.0,False
268-97-5107,Alex,Yangon,Normal,Male,Fashion accessories,39.09,7.0,13.6815,287.3115,01/13/2019,01:03,Credit card,273.63,4.761904762,13.6815,7.3,273.63,287.3115,0.0,False
623-28-3216,Cairo,Mandalay,Member,Female,Home and lifestyle,75.06,8.0,30.024,630.504,01/13/2019,09:52,Ewallet,600.48,4.761904762,30.024,9.6,600.48,630.504,0.0,False
786-67-1785,Cairo,Naypyitaw,Normal,Female,Food and beverages,91.91,5.0,22.9775,482.5275,01/13/2019,11:24,Ewallet,459.55,4.761904762,22.9775,5.8,459.54999999999995,482.5275,0.0,False
345-28-8738,Alex,Mandalay,Member,Male,Fashion accessories,32.6,6.0,9.780000000000001,205.38,01/13/2019,10:07,Cash,195.6,4.761904762,9.78,5.0,195.60000000000002,205.38000000000002,2.842170943040401e-14,False
558-26-6554,Giza,Mandalay,Normal,Male,Fashion accessories,79.68,7.0,27.888,585.648,01/13/2019,00:09,Credit card,557.76,4.761904762,27.888,5.4,557.76,585.648,0.0,False
948-52-2740,Alex,Yangon,Normal,Female,Health and beauty,92.74,8.0,37.096,779.016,01/13/2019,02:12,Ewallet,741.92,4.761904762,37.096,7.9,741.92,779.016,0.0,False
103-19-2671,Cairo,Mandalay,Member,Female,Fashion accessories,26.62,5.0,6.655,139.755,01/13/2019,20:30,Credit card,133.1,4.761904762,6.655,4.1,133.1,139.755,0.0,False
335-49-9169,Cairo,Mandalay,Member,Female,Electronic accessories,11.14,5.0,2.785,58.485,01/13/2019,06:07,Ewallet,55.7,4.761904762,2.785,6.8,55.7,58.485,0.0,False
479-90-7524,Giza,Naypyitaw,Member,Male,Sports and travel,18.44,9.0,8.298,174.258,01/13/2019,00:58,Cash,165.96,4.761904762,8.298,9.5,165.96,174.258,0.0,False
237-68-8779,Alex,Yangon,Normal,Female,Fashion accessories,19.46,6.0,5.838000000000001,122.598,01/13/2019,21:28,Credit card,116.76,4.761904762,5.838,6.3,116.76,122.59800000000001,1.4210854715202004e-14,False
300-28-3450,Giza,Yangon,Member,Female,Sports and travel,22.1,9.0,9.945,208.845,01/13/2019,22:10,Cash,198.9,4.761904762,9.945,7.2,198.9,208.845,0.0,False
934-84-2466,Alex,Yangon,Normal,Female,Home and lifestyle,96.71,5.0,24.1775,543.2182,01/13/2019,16:54,Ewallet,483.55,4.761904762,24.1775,9.5,483.54999999999995,507.72749999999996,35.49070000000006,True
391-31-2942,Giza,Mandalay,Normal,Female,Health and beauty,89.68,5.0,22.42,470.82,01/13/2019,06:35,Ewallet,448.4,4.761904762,22.42,9.6,448.40000000000003,470.82000000000005,5.684341886080802e-14,False
952-98-3934,Alex,Yangon,Member,Female,Food and beverages,29.42,3.0,4.413,92.673,01/13/2019,18:41,Credit card,88.26,4.761904762,4.413,4.9,88.26,92.673,0.0,False
353-66-5098,Giza,Yangon,Member,Male,Fashion accessories,38.57,8.0,15.428,323.988,01/13/2019,05:48,Credit card,308.56,4.761904762,15.428,6.2,308.56,323.988,0.0,False
140-41-8172,Giza,Naypyitaw,Member,Female,Home and lifestyle,92.61,7.0,32.4135,680.6835,01/13/2019,17:43,Credit card,648.27,4.761904762,32.4135,6.5,648.27,680.6835,0.0,False
620-61-5294,Giza,Mandalay,Normal,Male,Sports and travel,73.9,6.0,22.17,465.57,01/13/2019,00:19,Cash,443.4,4.761904762,22.17,8.8,443.40000000000003,465.57000000000005,5.684341886080802e-14,False
914-71-2164,Giza,Naypyitaw,Normal,Male,Fashion accessories,95.56,7.0,33.446000000000005,702.366,01/13/2019,12:43,Ewallet,668.92,4.761904762,33.446,6.3,668.9200000000001,702.3660000000001,1.1368683772161603e-13,False
684-84-9896,Giza,Yangon,Member,Male,Food and beverages,85.56,10.0,42.78,898.38,01/13/2019,13:06,Cash,855.6,4.761904762,42.78,4.7,855.6,898.38,0.0,False
162-77-2179,Alex,Yangon,Normal,Male,Home and lifestyle,64.82,3.0,9.722999999999999,204.183,01/14/2019,22:30,Credit card,194.46,4.761904762,9.723,5.6,194.45999999999998,204.183,0.0,False
311-92-7669,Cairo,Yangon,Normal,Male,Sports and travel,12.4,1.0,0.6200000000000001,13.02,01/14/2019,05:55,Ewallet,12.4,4.761904762,0.62,4.2,12.4,13.02,0.0,False
650-17-9782,Cairo,Naypyitaw,Normal,Male,Fashion accessories,40.05,5.0,10.012500000000001,210.2625,01/14/2019,17:48,Ewallet,200.25,4.761904762,10.0125,7.6,200.25,210.2625,0.0,False
323-70-2623,Giza,Naypyitaw,Member,Male,Sports and travel,33.1,9.0,14.895000000000003,277.1029,01/14/2019,10:51,Cash,297.9,4.761904762,14.895,5.3,297.90000000000003,312.795,35.69210000000004,True
879-41-7475,Cairo,Naypyitaw,Member,Male,Home and lifestyle,12.68,8.0,5.072,106.512,01/14/2019,20:58,Ewallet,101.44,4.761904762,5.072,5.0,101.44,106.512,0.0,False
986-89-5188,Alex,Yangon,Normal,Male,Home and lifestyle,18.2,4.0,3.64,76.44,01/14/2019,07:13,Ewallet,72.8,4.761904762,3.64,8.5,72.8,76.44,0.0,False
439-78-7476,Alex,Yangon,Normal,Male,Fashion accessories,88.46,1.0,4.423,92.883,01/14/2019,05:05,Cash,88.46,4.761904762,4.423,9.4,88.46,92.883,0.0,False
703-72-7066,Cairo,Naypyitaw,Member,Female,Fashion accessories,96.0,2.0,9.600000000000001,201.6,01/14/2019,02:49,Cash,192.0,4.761904762,9.6,6.5,192.0,201.6,0.0,False
226-80-5140,Giza,Naypyitaw,Member,Male,Fashion accessories,71.72,1.0,3.5860000000000003,75.306,01/14/2019,16:46,Ewallet,71.72,4.761904762,3.586,5.8,71.72,75.306,0.0,False
820-83-3769,Alex,Mandalay,Member,Male,Health and beauty,43.47,3.0,6.5205,104.9266,01/14/2019,20:34,Cash,130.41,4.761904762,6.5205,5.3,130.41,136.9305,32.0039,True
859-78-5601,Giza,Mandalay,Normal,Female,Electronic accessories,19.49,4.0,3.8979999999999997,81.858,01/14/2019,17:19,Cash,77.96,4.761904762,3.898,7.8,77.96,81.85799999999999,1.4210854715202004e-14,False
478-80-7366,Cairo,Mandalay,Normal,Female,Health and beauty,12.64,8.0,5.056000000000001,106.176,01/14/2019,20:33,Credit card,101.12,4.761904762,5.056,7.1,101.12,106.176,0.0,False
404-34-9772,Alex,Naypyitaw,Normal,Female,Fashion accessories,14.66,2.0,1.4660000000000002,26.6988,01/14/2019,04:18,Credit card,29.32,4.761904762,1.466,9.6,29.32,30.786,4.087200000000003,True
876-74-2067,Cairo,Yangon,Normal,Female,Health and beauty,46.12,2.0,4.612,96.852,01/14/2019,09:59,Cash,92.24,4.761904762,4.612,8.7,92.24,96.85199999999999,1.4210854715202004e-14,False
715-71-9074,Cairo,Mandalay,Member,Male,Sports and travel,84.86,7.0,29.701,623.721,01/14/2019,00:03,Ewallet,594.02,4.761904762,29.701,6.2,594.02,623.721,0.0,False
714-33-4918,Cairo,Mandalay,Member,Male,Food and beverages,19.88,4.0,3.976,83.496,01/14/2019,22:47,Cash,79.52,4.761904762,3.976,7.0,79.52,83.496,0.0,False
337-51-2536,Alex,Mandalay,Normal,Female,Home and lifestyle,38.14,4.0,7.628,160.188,01/14/2019,13:29,Cash,152.56,4.761904762,7.628,8.1,152.56,160.188,0.0,False
178-23-7379,Giza,Yangon,Member,Male,Sports and travel,32.7,7.0,11.445000000000002,240.345,01/14/2019,15:05,Credit card,228.9,4.761904762,11.445,8.2,228.90000000000003,240.34500000000003,2.842170943040401e-14,False
271-32-7957,Alex,Mandalay,Normal,Female,Food and beverages,46.4,5.0,11.600000000000001,243.6,01/14/2019,14:40,Cash,232.0,4.761904762,11.6,8.3,232.0,243.6,0.0,False
750-28-5821,Alex,Mandalay,Normal,Female,Fashion accessories,95.46,9.0,42.957,902.097,01/14/2019,00:10,Cash,859.14,4.761904762,42.957,4.2,859.14,902.097,0.0,False
371-18-3688,Giza,Mandalay,Member,Male,Food and beverages,95.74,3.0,14.360999999999999,301.581,01/14/2019,15:39,Ewallet,287.22,4.761904762,14.361,5.3,287.21999999999997,301.58099999999996,5.684341886080802e-14,False
479-28-7005,Giza,Yangon,Member,Female,Home and lifestyle,17.21,4.0,3.442,72.282,01/14/2019,12:35,Credit card,68.84,4.761904762,3.442,9.2,68.84,72.28200000000001,1.4210854715202004e-14,False
748-62-6435,Alex,Mandalay,Member,Female,Food and beverages,63.48,4.0,12.696,266.616,01/14/2019,03:58,Credit card,253.92,4.761904762,12.696,6.1,253.92,266.616,0.0,False
778-60-4052,Giza,Yangon,Member,Female,Electronic accessories,24.25,8.0,9.700000000000001,203.7,01/14/2019,21:03,Ewallet,194.0,4.761904762,9.7,10.0,194.0,203.7,0.0,False
467-60-3449,Cairo,Yangon,Normal,Male,Home and lifestyle,83.94,1.0,4.197,88.137,01/14/2019,12:16,Ewallet,83.94,4.761904762,4.197,7.4,83.94,88.137,0.0,False
227-42-1077,Cairo,Mandalay,Normal,Female,Electronic accessories,87.55,7.0,30.642500000000002,643.4925,01/14/2019,01:38,Cash,612.85,4.761904762,30.6425,7.6,612.85,643.4925000000001,1.1368683772161603e-13,False
941-20-7693,Alex,Naypyitaw,Member,Male,Health and beauty,35.4,8.0,14.16,297.36,01/14/2019,08:01,Credit card,283.2,4.761904762,14.16,9.9,283.2,297.36,0.0,False
904-59-1318,Alex,Yangon,Normal,Male,Electronic accessories,99.52,4.0,19.904,417.984,01/14/2019,13:58,Cash,398.08,4.761904762,19.904,6.9,398.08,417.984,0.0,False
113-90-8039,Giza,Yangon,Member,Female,Food and beverages,45.36,5.0,11.340000000000002,238.14,01/14/2019,19:29,Credit card,226.8,4.761904762,11.34,7.3,226.8,238.14000000000001,2.842170943040401e-14,False
327-74-7928,Cairo,Naypyitaw,Normal,Female,Electronic accessories,25.49,6.0,7.647,160.587,01/14/2019,10:23,Cash,152.94,4.761904762,7.647,9.3,152.94,160.587,0.0,False
125-78-4892,Giza,Mandalay,Member,Female,Food and beverages,64.63,4.0,12.926,271.446,01/14/2019,09:51,Cash,258.52,4.761904762,12.926,9.1,258.52,271.44599999999997,5.684341886080802e-14,False
549-41-9549,Cairo,Yangon,Member,Female,Home and lifestyle,42.06,10.0,21.03,441.63,01/14/2019,04:39,Ewallet,420.6,4.761904762,21.03,7.6,420.6,441.63,0.0,False
808-42-8828,Alex,Mandalay,Normal,Male,Food and beverages,11.49,8.0,4.596,96.516,01/14/2019,09:20,Credit card,91.92,4.761904762,4.596,5.5,91.92,96.516,0.0,False
636-68-4226,Alex,Mandalay,Member,Male,Electronic accessories,69.09,6.0,20.727000000000004,435.267,01/14/2019,15:07,Credit card,414.54,4.761904762,20.727,4.2,414.54,435.26700000000005,5.684341886080802e-14,False
905-41-9391,Giza,Yangon,Normal,Male,Sports and travel,21.33,1.0,1.0665,-0.586,01/14/2019,10:38,Cash,21.33,4.761904762,1.0665,6.8,21.33,22.3965,22.982499999999998,True
277-99-6179,Giza,Yangon,Member,Female,Food and beverages,44.41,7.0,15.543500000000002,326.4135,01/14/2019,14:10,Credit card,310.87,4.761904762,15.5435,4.5,310.87,326.4135,0.0,False
663-25-4867,Giza,Yangon,Normal,Female,Fashion accessories,69.98,2.0,6.998000000000001,146.958,01/14/2019,19:36,Cash,139.96,4.761904762,6.998,9.2,139.96,146.958,0.0,False
508-53-8858,Giza,Naypyitaw,Member,Female,Food and beverages,49.02,8.0,19.608000000000004,402.8091,01/14/2019,14:52,Cash,392.16,4.761904762,19.608,5.0,392.16,411.76800000000003,8.958900000000028,True
497-22-3533,Cairo,Mandalay,Member,Male,Sports and travel,93.47,1.0,4.6735,98.1435,01/14/2019,15:27,Cash,93.47,4.761904762,4.6735,4.7,93.47,98.1435,0.0,False
126-87-2224,Giza,Naypyitaw,Normal,Female,Fashion accessories,10.35,10.0,5.175000000000001,108.675,01/14/2019,01:26,Ewallet,103.5,4.761904762,5.175,5.2,103.5,108.675,0.0,False
819-78-5795,Cairo,Yangon,Member,Male,Electronic accessories,93.72,6.0,28.116,590.436,01/14/2019,13:13,Ewallet,562.32,4.761904762,28.116,6.2,562.3199999999999,590.4359999999999,1.1368683772161603e-13,False
106-44-7654,Alex,Naypyitaw,Member,Female,Food and beverages,32.49,4.0,6.498000000000001,136.458,01/14/2019,23:46,Credit card,129.96,4.761904762,6.498,8.6,129.96,136.458,0.0,False
818-13-7975,Alex,Mandalay,Member,Male,Electronic accessories,61.4,3.0,9.209999999999999,149.5184,01/14/2019,02:22,Ewallet,184.2,4.761904762,9.21,8.0,184.2,193.41,43.89159999999998,True
243-35-6547,Giza,Yangon,Normal,Female,Health and beauty,12.78,10.0,6.390000000000001,134.19,01/14/2019,15:56,Credit card,127.8,4.761904762,6.39,5.2,127.8,134.19,0.0,False
466-72-1630,Alex,Mandalay,Member,Male,Fashion accessories,68.84,4.0,13.768,289.128,01/14/2019,10:07,Credit card,275.36,4.761904762,13.768,6.7,275.36,289.12800000000004,5.684341886080802e-14,False
312-24-4140,Giza,Naypyitaw,Normal,Female,Fashion accessories,54.29,7.0,19.0015,399.0315,01/14/2019,19:04,Credit card,380.03,4.761904762,19.0015,8.3,380.03,399.0315,0.0,False
490-28-1073,Alex,Yangon,Member,Male,Food and beverages,14.51,1.0,0.7255,15.2355,01/14/2019,14:10,Cash,14.51,4.761904762,0.7255,8.5,14.51,15.2355,0.0,False
338-37-2871,Alex,Naypyitaw,Member,Male,Sports and travel,38.86,9.0,17.487000000000002,367.227,01/14/2019,13:23,Ewallet,349.74,4.761904762,17.487,9.6,349.74,367.22700000000003,5.684341886080802e-14,False
318-66-3887,Cairo,Naypyitaw,Normal,Male,Food and beverages,47.25,3.0,7.0875,148.8375,01/14/2019,04:40,Cash,141.75,4.761904762,7.0875,5.7,141.75,148.8375,0.0,False
498-24-2440,Cairo,Mandalay,Member,Female,Fashion accessories,61.04,9.0,27.468000000000004,576.828,01/14/2019,11:18,Ewallet,549.36,4.761904762,27.468,4.4,549.36,576.828,0.0,False
560-29-7318,Alex,Naypyitaw,Normal,Male,Electronic accessories,99.11,5.0,24.777500000000003,493.8335,01/14/2019,21:00,Cash,495.55,4.761904762,24.7775,4.1,495.55,520.3275,26.49399999999997,True
217-75-8874,Cairo,Mandalay,Member,Male,Fashion accessories,77.73,3.0,11.659500000000001,244.8495,01/14/2019,08:07,Cash,233.19,4.761904762,11.6595,8.0,233.19,244.8495,0.0,False
278-55-2677,Giza,Mandalay,Member,Female,Electronic accessories,64.21,5.0,16.0525,337.1025,01/14/2019,17:23,Ewallet,321.05,4.761904762,16.0525,6.5,321.04999999999995,337.10249999999996,5.684341886080802e-14,False
627-11-6887,Cairo,Mandalay,Member,Male,Health and beauty,88.77,3.0,13.3155,279.6255,01/14/2019,01:07,Credit card,266.31,4.761904762,13.3155,4.9,266.31,279.6255,0.0,False
859-87-2392,Cairo,Yangon,Normal,Female,Sports and travel,57.15,2.0,5.715,120.015,01/14/2019,10:01,Ewallet,114.3,4.761904762,5.715,5.1,114.3,120.015,0.0,False
438-51-8426,Giza,Yangon,Member,Female,Electronic accessories,41.63,8.0,16.652,349.692,01/14/2019,10:35,Ewallet,333.04,4.761904762,16.652,9.1,333.04,349.692,0.0,False
872-43-6112,Giza,Naypyitaw,Member,Female,Fashion accessories,25.99,3.0,3.8985000000000003,81.8685,01/14/2019,19:05,Credit card,77.97,4.761904762,3.8985,9.9,77.97,81.8685,0.0,False
128-41-6287,Alex,Mandalay,Member,Male,Sports and travel,23.06,9.0,10.377,217.917,01/14/2019,00:48,Credit card,207.54,4.761904762,10.377,5.9,207.54,217.917,0.0,False
321-97-6229,Cairo,Yangon,Member,Male,Sports and travel,55.63,5.0,13.907500000000002,292.0575,01/14/2019,14:04,Credit card,278.15,4.761904762,13.9075,7.4,278.15000000000003,292.05750000000006,5.684341886080802e-14,False
413-50-5586,Giza,Mandalay,Member,Female,Electronic accessories,77.87,10.0,38.935,817.635,01/14/2019,17:28,Ewallet,778.7,4.761904762,38.935,5.9,778.7,817.635,0.0,False
293-18-8793,Cairo,Mandalay,Member,Male,Fashion accessories,54.25,2.0,5.425000000000001,113.925,01/14/2019,23:59,Cash,108.5,4.761904762,5.425,6.4,108.5,113.925,0.0,False
200-15-6678,Cairo,Mandalay,Normal,Female,Food and beverages,75.64,7.0,26.474000000000004,555.954,01/14/2019,21:31,Ewallet,529.48,4.761904762,26.474,4.4,529.48,555.9540000000001,1.1368683772161603e-13,False
948-37-8654,Alex,Naypyitaw,Normal,Female,Food and beverages,59.69,6.0,17.907,376.047,01/14/2019,00:03,Credit card,358.14,4.761904762,17.907,10.0,358.14,376.04699999999997,5.684341886080802e-14,False
150-40-2659,Cairo,Mandalay,Member,Male,Fashion accessories,86.91,4.0,17.382,365.022,01/14/2019,01:37,Credit card,347.64,4.761904762,17.382,4.2,347.64,365.022,0.0,False
850-21-8124,Alex,Mandalay,Member,Female,Electronic accessories,90.44,8.0,36.176,759.696,01/14/2019,20:19,Credit card,723.52,4.761904762,36.176,9.3,723.52,759.696,0.0,False
743-88-9221,Cairo,Mandalay,Member,Female,Fashion accessories,55.81,6.0,16.743000000000002,351.603,01/14/2019,15:00,Ewallet,334.86,4.761904762,16.743,8.7,334.86,351.603,0.0,False
451-89-9787,Cairo,Naypyitaw,Member,Female,Electronic accessories,19.94,5.0,4.985,104.685,01/14/2019,22:52,Credit card,99.7,4.761904762,4.985,9.0,99.7,104.685,0.0,False
999-52-8161,Alex,Mandalay,Member,Female,Health and beauty,80.37,4.0,16.074,337.554,01/14/2019,00:19,Ewallet,321.48,4.761904762,16.074,8.4,321.48,337.55400000000003,5.684341886080802e-14,False
870-95-4881,Giza,Mandalay,Member,Male,Sports and travel,73.07,8.0,29.227999999999998,613.788,01/14/2019,14:50,Ewallet,584.56,4.761904762,29.228,4.0,584.56,613.7879999999999,1.1368683772161603e-13,False
301-11-9410,Alex,Naypyitaw,Normal,Male,Sports and travel,21.69,5.0,5.4225,113.8725,01/14/2019,05:49,Credit card,108.45,4.761904762,5.4225,6.7,108.45,113.8725,0.0,False
565-34-3399,Giza,Mandalay,Member,Female,Fashion accessories,42.25,3.0,6.3375,170.9359,01/14/2019,04:26,Ewallet,126.75,4.761904762,6.3375,5.7,126.75,133.0875,37.8484,True
301-40-3568,Cairo,Yangon,Member,Male,Fashion accessories,52.24,1.0,2.612,54.852,01/14/2019,20:56,Cash,52.24,4.761904762,2.612,6.7,52.24,54.852000000000004,7.105427357601002e-15,False
378-11-6166,Alex,Mandalay,Normal,Female,Home and lifestyle,72.72,6.0,21.816000000000003,458.136,01/14/2019,12:35,Ewallet,436.32,4.761904762,21.816,8.0,436.32,458.13599999999997,5.684341886080802e-14,False
582-99-4737,Cairo,Yangon,Normal,Female,Home and lifestyle,88.95,4.0,17.790000000000003,373.59,01/14/2019,08:09,Ewallet,355.8,4.761904762,17.79,5.3,355.8,373.59000000000003,5.684341886080802e-14,False
976-11-5068,Alex,Mandalay,Member,Female,Home and lifestyle,35.75,9.0,16.087500000000002,288.2451,01/14/2019,17:26,Credit card,321.75,4.761904762,16.0875,5.8,321.75,337.8375,49.5924,True
588-15-8687,Giza,Mandalay,Member,Female,Health and beauty,63.18,9.0,28.431,597.051,01/14/2019,20:51,Cash,568.62,4.761904762,28.431,9.4,568.62,597.051,0.0,False
748-89-8335,Cairo,Yangon,Member,Female,Sports and travel,31.81,3.0,4.7715,82.7719,01/14/2019,02:52,Credit card,95.43,4.761904762,4.7715,9.3,95.42999999999999,100.2015,17.429599999999994,True
292-97-2149,Cairo,Mandalay,Member,Female,Food and beverages,21.89,8.0,8.756,183.876,01/14/2019,16:53,Credit card,175.12,4.761904762,8.756,7.4,175.12,183.876,0.0,False
411-34-3649,Cairo,Mandalay,Normal,Male,Fashion accessories,97.28,5.0,24.32,510.72,01/14/2019,12:29,Cash,486.4,4.761904762,24.32,7.6,486.4,510.71999999999997,5.684341886080802e-14,False
804-18-3606,Giza,Mandalay,Member,Male,Home and lifestyle,13.16,3.0,1.9740000000000002,41.454,01/14/2019,13:14,Ewallet,39.48,4.761904762,1.974,8.1,39.480000000000004,41.45400000000001,7.105427357601002e-15,False
